pattern_i,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13,pattern_14,pattern_15,pattern_16,pattern_17,pattern_18,pattern_19,pattern_20,pattern_21,pattern_22,pattern_23,pattern_24,pattern_25,pattern_26,pattern_27,pattern_28,pattern_29,pattern_30,pattern_31,pattern_32,pattern_33,pattern_34,pattern_35,pattern_36,pattern_37,pattern_38,pattern_39,pattern_40,pattern_41,pattern_42,pattern_43,pattern_44,pattern_45,pattern_46,pattern_47,pattern_48,pattern_49,pattern_50,pattern_51,pattern_52,pattern_53,pattern_54,pattern_55,pattern_56,pattern_57,pattern_58,pattern_59,pattern_60,pattern_61,pattern_62,pattern_63
21,0.3702290076335878,0.36328125,0.374515503875969,0.36553030303030304,0.36736641221374045,0.359375,0.38509615384615387,0.3528846153846154,0.36328125,0.35625,0.3606870229007634,0.3769230769230769,0.35526315789473684,0.3560606060606061,0.3875,0.36730769230769234,0.31676136363636365,0.3387404580152672,0.3678435114503817,0.3404356060606061,0.37548076923076923,0.0,0.3300189393939394,0.30968045112781956,0.3319128787878788,0.3678435114503817,0.3576923076923077,0.3478682170542636,0.3522727272727273,0.36688931297709926,0.3643410852713178,0.3638565891472868,0.37548076923076923,0.400390625,0.34210526315789475,0.35998062015503873,0.359375,0.3191287878787879,0.3576923076923077,0.3543269230769231,0.3271780303030303,0.34619140625,0.34774436090225563,0.3143796992481203,0.36354961832061067,0.3612689393939394,0.3682692307692308,0.31440839694656486,0.373046875,0.36724806201550386,0.35782442748091603,0.34544573643410853,0.36354961832061067,0.3451923076923077,0.34375,0.35528846153846155,0.3525763358778626,0.35384615384615387,0.38788167938931295,0.3387404580152672,0.36143410852713176,0.3268129770992366,0.3641098484848485,0.4014423076923077
22,0.3218283582089552,0.33042635658914726,0.3220419847328244,0.35658914728682173,0.3478682170542636,0.3181818181818182,0.3293269230769231,0.33349236641221375,0.29829545454545453,0.32670454545454547,0.325,0.3221899224806202,0.33028846153846153,0.32299618320610685,0.37690839694656486,0.3473282442748092,0.3330078125,0.33948863636363635,0.3214962121212121,0.37259615384615385,0.29384328358208955,0.3300189393939394,0.0,0.32538167938931295,0.3283653846153846,0.33349236641221375,0.3377862595419847,0.35528846153846155,0.33587786259541985,0.35125968992248063,0.31059160305343514,0.31954887218045114,0.35400763358778625,0.38856589147286824,0.3435114503816794,0.3368320610687023,0.32019230769230766,0.32019230769230766,0.3561046511627907,0.3333333333333333,0.3520992366412214,0.333984375,0.3392857142857143,0.3125,0.3482824427480916,0.32196969696969696,0.3252840909090909,0.30288461538461536,0.34807692307692306,0.31634615384615383,0.34138257575757575,0.3389423076923077,0.3349236641221374,0.31346153846153846,0.35353053435114506,0.30820610687022904,0.3505859375,0.321087786259542,0.3350961538461538,0.3250968992248062,0.33969465648854963,0.3344465648854962,0.30096153846153845,0.3511450381679389
23,0.33798076923076925,0.35673076923076924,0.3465909090909091,0.3506679389312977,0.35271317829457366,0.3504807692307692,0.35192307692307695,0.373546511627907,0.3252840909090909,0.3544847328244275,0.37929389312977096,0.3701171875,0.3255597014925373,0.3162878787878788,0.38808139534883723,0.3576923076923077,0.32765151515151514,0.30625,0.36865234375,0.36143410852713176,0.3370192307692308,0.30968045112781956,0.32538167938931295,0.0,0.3268129770992366,0.3449427480916031,0.3644230769230769,0.35707364341085274,0.33798076923076925,0.3591346153846154,0.32095864661654133,0.3530534351145038,0.38372093023255816,0.3995192307692308,0.3616412213740458,0.3277671755725191,0.3404356060606061,0.34807692307692306,0.3490384615384615,0.32848837209302323,0.33110687022900764,0.3359375,0.3234732824427481,0.35321969696969696,0.3503787878787879,0.37929389312977096,0.36490384615384613,0.29423076923076924,0.38427734375,0.34375,0.3544847328244275,0.3269230769230769,0.38226744186046513,0.3502906976744186,0.375,0.3320610687022901,0.3628875968992248,0.31296992481203006,0.3354007633587786,0.34780534351145037,0.3644230769230769,0.3373091603053435,0.3576127819548872,0.3612689393939394
24,0.36474609375,0.32729007633587787,0.37257751937984496,0.37887596899224807,0.350093984962406,0.33942307692307694,0.3328598484848485,0.3506679389312977,0.32177734375,0.36191860465116277,0.3430232558139535,0.3233082706766917,0.373546511627907,0.3644230769230769,0.37030075187969924,0.36923076923076925,0.3409090909090909,0.3125,0.3326923076923077,0.3416030534351145,0.31297709923664124,0.3319128787878788,0.3283653846153846,0.3268129770992366,0.0,0.3629807692307692,0.3798076923076923,0.3828125,0.3583015267175573,0.36046511627906974,0.37115384615384617,0.3306297709923664,0.3176691729323308,0.373546511627907,0.30916030534351147,0.3908653846153846,0.3628875968992248,0.3642578125,0.35528846153846155,0.3425387596899225,0.34685114503816794,0.3325381679389313,0.35528846153846155,0.3544847328244275,0.33349236641221375,0.3576923076923077,0.34375,0.34326923076923077,0.35511363636363635,0.3706395348837209,0.3605769230769231,0.33557692307692305,0.35400763358778625,0.34689922480620156,0.35890151515151514,0.33948863636363635,0.3425751879699248,0.33948863636363635,0.33975563909774437,0.38501908396946566,0.3524038461538462,0.3191793893129771,0.35384615384615387,0.36346153846153845
25,0.3487595419847328,0.34375,0.3291015625,0.36354961832061067,0.3841346153846154,0.35511363636363635,0.3583984375,0.3624031007751938,0.3425751879699248,0.3346153846153846,0.3628875968992248,0.34780534351145037,0.3556201550387597,0.32729007633587787,0.34517045454545453,0.35271317829457366,0.36889097744360905,0.37548076923076923,0.3466346153846154,0.35658914728682173,0.36884469696969696,0.3678435114503817,0.33349236641221375,0.3449427480916031,0.3629807692307692,0.0,0.3389423076923077,0.3625,0.3465909090909091,0.33599624060150374,0.34064885496183206,0.3463740458015267,0.3951923076923077,0.37213740458015265,0.32196969696969696,0.32897286821705424,0.30968045112781956,0.32848837209302323,0.3423076923076923,0.3403846153846154,0.3425572519083969,0.3178294573643411,0.3177083333333333,0.3498062015503876,0.37403846153846154,0.36695075757575757,0.37595419847328243,0.34641472868217055,0.3416030534351145,0.34108527131782945,0.369140625,0.3408653846153846,0.373046875,0.3191287878787879,0.34685114503816794,0.3283653846153846,0.3808139534883721,0.3210227272727273,0.37596153846153846,0.3363549618320611,0.34685114503816794,0.3449427480916031,0.31346153846153846,0.3641098484848485
26,0.34633458646616544,0.33365384615384613,0.3504807692307692,0.373546511627907,0.3923076923076923,0.3554389312977099,0.3648255813953488,0.3536821705426357,0.3439922480620155,0.3503787878787879,0.3344216417910448,0.3573473282442748,0.34208015267175573,0.3381782945736434,0.33413461538461536,0.37884615384615383,0.3640267175572519,0.3640267175572519,0.37596153846153846,0.36865234375,0.38990384615384616,0.3576923076923077,0.3377862595419847,0.3644230769230769,0.3798076923076923,0.3389423076923077,0.0,0.3683206106870229,0.37839147286821706,0.3802884615384615,0.3592557251908397,0.37548076923076923,0.3995192307692308,0.35291353383458646,0.3485576923076923,0.34446564885496184,0.3506679389312977,0.33527131782945735,0.3456730769230769,0.3638565891472868,0.3778846153846154,0.3320610687022901,0.3210227272727273,0.3371212121212121,0.3894230769230769,0.39326923076923076,0.35321969696969696,0.32386363636363635,0.3541666666666667,0.3471153846153846,0.36137218045112784,0.35625,0.36688931297709926,0.3350961538461538,0.34060077519379844,0.3624031007751938,0.3846899224806202,0.3701923076923077,0.37929389312977096,0.3654580152671756,0.3764423076923077,0.3560606060606061,0.3354007633587786,0.3793604651162791
27,0.37452290076335876,0.35528846153846155,0.3354007633587786,0.34517045454545453,0.37357954545454547,0.3507751937984496,0.3551356589147287,0.35144230769230766,0.3271780303030303,0.35384615384615387,0.3463740458015267,0.36116412213740456,0.3456439393939394,0.3271780303030303,0.3580827067669173,0.37166030534351147,0.37596153846153846,0.3465909090909091,0.34138257575757575,0.34210526315789475,0.3682170542635659,0.3478682170542636,0.35528846153846155,0.35707364341085274,0.3828125,0.3625,0.3683206106870229,0.0,0.3633720930232558,0.3812984496124031,0.3350961538461538,0.35336538461538464,0.3778409090909091,0.36278195488721804,0.3490384615384615,0.37690839694656486,0.3484848484848485,0.3385416666666667,0.34303435114503816,0.3610576923076923,0.36884469696969696,0.3524436090225564,0.33028846153846153,0.3369360902255639,0.374515503875969,0.39728682170542634,0.3836538461538462,0.3313953488372093,0.3347537878787879,0.3391472868217054,0.35998062015503873,0.35658914728682173,0.3643410852713178,0.35,0.36695075757575757,0.34807692307692306,0.3802884615384615,0.3701550387596899,0.36020992366412213,0.3622159090909091,0.3369360902255639,0.3390151515151515,0.3439885496183206,0.3505639097744361
28,0.35998062015503873,0.3712121212121212,0.3275375939849624,0.3837890625,0.3682170542635659,0.3662109375,0.3716346153846154,0.3793604651162791,0.375,0.3408653846153846,0.375,0.3597328244274809,0.3511450381679389,0.3536821705426357,0.40478515625,0.37786259541984735,0.3643410852713178,0.3458969465648855,0.3857421875,0.3861434108527132,0.33611111111111114,0.3522727272727273,0.33587786259541985,0.33798076923076925,0.3583015267175573,0.3465909090909091,0.37839147286821706,0.3633720930232558,0.0,0.38990384615384616,0.34471153846153846,0.376453488372093,0.3625,0.37841796875,0.35591603053435117,0.3693609022556391,0.36116412213740456,0.3416030534351145,0.38525390625,0.3451492537313433,0.3556201550387597,0.3430232558139535,0.35890151515151514,0.36572265625,0.3282442748091603,0.37073863636363635,0.3484848484848485,0.34108527131782945,0.376453488372093,0.3808139534883721,0.35,0.34398496240601506,0.37887596899224807,0.37263257575757575,0.374515503875969,0.3639423076923077,0.3943798449612403,0.35353053435114506,0.35353053435114506,0.36116412213740456,0.3473282442748092,0.375,0.3861434108527132,0.3612689393939394
29,0.3451923076923077,0.37833969465648853,0.38953488372093026,0.38076923076923075,0.3846899224806202,0.3894230769230769,0.36975190839694655,0.38905038759689925,0.3648255813953488,0.38226744186046513,0.3816793893129771,0.37693798449612403,0.37596153846153846,0.34327651515151514,0.39134615384615384,0.3942307692307692,0.3808139534883721,0.3624031007751938,0.34611742424242425,0.3446969696969697,0.3678435114503817,0.36688931297709926,0.35125968992248063,0.3591346153846154,0.36046511627906974,0.33599624060150374,0.3802884615384615,0.3812984496124031,0.38990384615384616,0.0,0.36682692307692305,0.3612689393939394,0.3812022900763359,0.40869140625,0.3331730769230769,0.3576923076923077,0.3485576923076923,0.35673076923076924,0.3568702290076336,0.37596153846153846,0.35865384615384616,0.3428030303030303,0.3387404580152672,0.35192307692307695,0.3793604651162791,0.3817307692307692,0.3896484375,0.3298872180451128,0.39001937984496127,0.3277671755725191,0.3817829457364341,0.33221153846153845,0.39646946564885494,0.3576923076923077,0.3836538461538462,0.3484848484848485,0.39098837209302323,0.35132575757575757,0.3629807692307692,0.34868421052631576,0.39326923076923076,0.3325381679389313,0.3701550387596899,0.3817307692307692
30,0.32751937984496127,0.3317307692307692,0.3293269230769231,0.3508522727272727,0.3451923076923077,0.3148496240601504,0.31203007518796994,0.325,0.30426356589147285,0.33413461538461536,0.33110687022900764,0.35639312977099236,0.3242481203007519,0.3125,0.3506679389312977,0.36579457364341084,0.3384615384615385,0.3306297709923664,0.3391472868217054,0.3546511627906977,0.3125,0.3643410852713178,0.31059160305343514,0.32095864661654133,0.37115384615384617,0.34064885496183206,0.3592557251908397,0.3350961538461538,0.34471153846153846,0.36682692307692305,0.0,0.30959302325581395,0.3557692307692308,0.3501908396946565,0.35321969696969696,0.32633587786259544,0.3370192307692308,0.3139423076923077,0.3416030534351145,0.3026315789473684,0.35174418604651164,0.3328488372093023,0.3269230769230769,0.32299618320610685,0.36153846153846153,0.35319767441860467,0.3298872180451128,0.2882751937984496,0.3350563909774436,0.33028846153846153,0.34138257575757575,0.34134615384615385,0.35984848484848486,0.3556201550387597,0.3603515625,0.32211538461538464,0.3449427480916031,0.3268129770992366,0.35107421875,0.3416030534351145,0.3349236641221374,0.3556201550387597,0.34541984732824427,0.35319767441860467
31,0.35639312977099236,0.3139423076923077,0.37109375,0.34303435114503816,0.3338178294573643,0.32048872180451127,0.3596153846153846,0.3520992366412214,0.3306297709923664,0.36676356589147285,0.3625,0.3371212121212121,0.3581730769230769,0.31774809160305345,0.38257575757575757,0.3456439393939394,0.3498062015503876,0.3556201550387597,0.33646616541353386,0.3630725190839695,0.3229166666666667,0.3638565891472868,0.31954887218045114,0.3530534351145038,0.3306297709923664,0.3463740458015267,0.37548076923076923,0.35336538461538464,0.376453488372093,0.3612689393939394,0.30959302325581395,0.0,0.3557692307692308,0.3639423076923077,0.3625,0.3416030534351145,0.33653846153846156,0.3408653846153846,0.33110687022900764,0.3264423076923077,0.33642578125,0.3581730769230769,0.3411259541984733,0.3644230769230769,0.3497137404580153,0.3350563909774436,0.3691860465116279,0.341796875,0.35782442748091603,0.34423076923076923,0.3687977099236641,0.34208015267175573,0.3557692307692308,0.3549618320610687,0.36695075757575757,0.32872137404580154,0.33969465648854963,0.3003731343283582,0.35528846153846155,0.3605769230769231,0.35511363636363635,0.3406954887218045,0.35144230769230766,0.35271317829457366
32,0.3430451127819549,0.361328125,0.35986328125,0.38257575757575757,0.375,0.37642045454545453,0.3485576923076923,0.3768939393939394,0.32386363636363635,0.3536931818181818,0.35192307692307695,0.38125,0.39292635658914726,0.3812022900763359,0.3993320610687023,0.38549618320610685,0.3711832061068702,0.3403846153846154,0.35707364341085274,0.3628875968992248,0.3596153846153846,0.37548076923076923,0.35400763358778625,0.38372093023255816,0.3176691729323308,0.3951923076923077,0.3995192307692308,0.3778409090909091,0.3625,0.3812022900763359,0.3557692307692308,0.3557692307692308,0.0,0.3972537878787879,0.3485576923076923,0.4103682170542636,0.3716346153846154,0.3702290076335878,0.38221153846153844,0.366412213740458,0.36259541984732824,0.35385338345864664,0.3857421875,0.3654580152671756,0.36137218045112784,0.3658653846153846,0.3333333333333333,0.3638565891472868,0.35479323308270677,0.4113372093023256,0.3798076923076923,0.3624031007751938,0.37642045454545453,0.3530534351145038,0.37693798449612403,0.3425572519083969,0.39244186046511625,0.3798076923076923,0.33796296296296297,0.4217557251908397,0.38076923076923075,0.37259615384615385,0.3475378787878788,0.3736007462686567
33,0.38798076923076924,0.3544847328244275,0.3644230769230769,0.40192307692307694,0.3726503759398496,0.35714285714285715,0.3803294573643411,0.4125,0.37067307692307694,0.35634328358208955,0.3616412213740458,0.3555871212121212,0.3797348484848485,0.37742248062015504,0.3735576923076923,0.3812022900763359,0.4017175572519084,0.39697265625,0.36875,0.3887310606060606,0.39599609375,0.400390625,0.38856589147286824,0.3995192307692308,0.373546511627907,0.37213740458015265,0.35291353383458646,0.36278195488721804,0.37841796875,0.40869140625,0.3501908396946565,0.3639423076923077,0.3972537878787879,0.0,0.35707364341085274,0.3458969465648855,0.3610576923076923,0.3242481203007519,0.37736742424242425,0.3696705426356589,0.38883587786259544,0.3333333333333333,0.3280038759689923,0.36174242424242425,0.39807692307692305,0.42296511627906974,0.38221153846153844,0.35205078125,0.34064885496183206,0.3803294573643411,0.3697916666666667,0.3869274809160305,0.3817307692307692,0.3628875968992248,0.3730769230769231,0.37403846153846154,0.3768939393939394,0.3735576923076923,0.38825757575757575,0.3894230769230769,0.39777131782945735,0.3903846153846154,0.38846153846153847,0.4118217054263566
34,0.3482824427480916,0.30968045112781956,0.3363549618320611,0.35528846153846155,0.3489583333333333,0.365234375,0.3331730769230769,0.37259615384615385,0.3370192307692308,0.33826335877862596,0.3173076923076923,0.321087786259542,0.36094961240310075,0.33837890625,0.3387404580152672,0.37690839694656486,0.3463740458015267,0.3278846153846154,0.3330078125,0.3214962121212121,0.3706395348837209,0.34210526315789475,0.3435114503816794,0.3616412213740458,0.30916030534351147,0.32196969696969696,0.3485576923076923,0.3490384615384615,0.35591603053435117,0.3331730769230769,0.35321969696969696,0.3625,0.3485576923076923,0.35707364341085274,0.0,0.3687015503875969,0.35595703125,0.3428030303030303,0.34278846153846154,0.33091085271317827,0.3439885496183206,0.31392045454545453,0.32706766917293234,0.3354007633587786,0.35144230769230766,0.36201923076923076,0.33948863636363635,0.2972328244274809,0.34375,0.3317307692307692,0.34205426356589147,0.3331730769230769,0.3653100775193798,0.3387404580152672,0.35639312977099236,0.35107421875,0.3522727272727273,0.36676356589147285,0.3418269230769231,0.35804263565891475,0.3568702290076336,0.31202651515151514,0.3252840909090909,0.36450381679389315
35,0.3735687022900763,0.3581730769230769,0.34471153846153846,0.3511450381679389,0.3568702290076336,0.36923076923076925,0.3642578125,0.36201923076923076,0.35144230769230766,0.3560606060606061,0.3697115384615385,0.34953703703703703,0.34615384615384615,0.30634469696969696,0.3581730769230769,0.34421641791044777,0.35302734375,0.3643410852713178,0.38525390625,0.36346153846153845,0.34759615384615383,0.35998062015503873,0.3368320610687023,0.3277671755725191,0.3908653846153846,0.32897286821705424,0.34446564885496184,0.37690839694656486,0.3693609022556391,0.3576923076923077,0.32633587786259544,0.3416030534351145,0.4103682170542636,0.3458969465648855,0.3687015503875969,0.0,0.3663461538461538,0.3333333333333333,0.34801136363636365,0.34780534351145037,0.3663461538461538,0.3596153846153846,0.3106203007518797,0.34134615384615385,0.3773854961832061,0.3907442748091603,0.3663461538461538,0.3096153846153846,0.32847744360902253,0.33605769230769234,0.3783653846153846,0.36975190839694655,0.36279296875,0.35096153846153844,0.3425572519083969,0.35144230769230766,0.3541666666666667,0.3503787878787879,0.38653846153846155,0.35096153846153844,0.3498062015503876,0.3678435114503817,0.35291353383458646,0.3841346153846154
36,0.34208015267175573,0.3498062015503876,0.35096153846153844,0.3574810606060606,0.37112403100775193,0.3541666666666667,0.3551356589147287,0.3658653846153846,0.3283653846153846,0.35205078125,0.359375,0.374515503875969,0.3654580152671756,0.3265977443609023,0.3894230769230769,0.35901162790697677,0.35795454545454547,0.3671875,0.35353053435114506,0.3568702290076336,0.3177083333333333,0.359375,0.32019230769230766,0.3404356060606061,0.3628875968992248,0.30968045112781956,0.3506679389312977,0.3484848484848485,0.36116412213740456,0.3485576923076923,0.3370192307692308,0.33653846153846156,0.3716346153846154,0.3610576923076923,0.35595703125,0.3663461538461538,0.0,0.3277671755725191,0.3366477272727273,0.33605769230769234,0.3524038461538462,0.3451923076923077,0.34923664122137404,0.3380681818181818,0.37786259541984735,0.34232954545454547,0.36975190839694655,0.3125,0.3697115384615385,0.3330152671755725,0.35179924242424243,0.3594961240310077,0.37067307692307694,0.3301526717557252,0.3473282442748092,0.32859848484848486,0.3683712121212121,0.33826335877862596,0.3873106060606061,0.35353053435114506,0.36682692307692305,0.3350563909774436,0.3309659090909091,0.3428030303030303
37,0.34278846153846154,0.3282442748091603,0.34544573643410853,0.35782442748091603,0.3557330827067669,0.3314393939393939,0.33349236641221375,0.35319767441860467,0.3196564885496183,0.32136194029850745,0.34446564885496184,0.34423076923076923,0.34108527131782945,0.3196564885496183,0.34326923076923077,0.34774436090225563,0.35998062015503873,0.3317307692307692,0.36572265625,0.363339552238806,0.3497137404580153,0.3191287878787879,0.32019230769230766,0.34807692307692306,0.3642578125,0.32848837209302323,0.33527131782945735,0.3385416666666667,0.3416030534351145,0.35673076923076924,0.3139423076923077,0.3408653846153846,0.3702290076335878,0.3242481203007519,0.3428030303030303,0.3333333333333333,0.3277671755725191,0.0,0.32800751879699247,0.32967557251908397,0.359375,0.3143796992481203,0.2798507462686567,0.29951923076923076,0.375,0.374515503875969,0.3392175572519084,0.28924418604651164,0.3507751937984496,0.3494318181818182,0.3576923076923077,0.37255859375,0.3691860465116279,0.3451923076923077,0.33270676691729323,0.32859848484848486,0.3439885496183206,0.3403846153846154,0.37786259541984735,0.37209302325581395,0.35400763358778625,0.35707364341085274,0.3629807692307692,0.376953125
38,0.3606870229007634,0.3268129770992366,0.3616412213740458,0.33617424242424243,0.3325381679389313,0.37115384615384617,0.3740530303030303,0.34774436090225563,0.302705223880597,0.3541666666666667,0.3528846153846154,0.3584280303030303,0.3812022900763359,0.3269230769230769,0.3702651515151515,0.38317307692307695,0.3411259541984733,0.35302734375,0.35877862595419846,0.33428030303030304,0.3466346153846154,0.3576923076923077,0.3561046511627907,0.3490384615384615,0.35528846153846155,0.3423076923076923,0.3456730769230769,0.34303435114503816,0.38525390625,0.3568702290076336,0.3416030534351145,0.33110687022900764,0.38221153846153844,0.37736742424242425,0.34278846153846154,0.34801136363636365,0.3366477272727273,0.32800751879699247,0.0,0.32299618320610685,0.3298872180451128,0.32007575757575757,0.2948473282442748,0.36328125,0.3702290076335878,0.36579457364341084,0.35384615384615387,0.3328488372093023,0.3314393939393939,0.32386363636363635,0.36354961832061067,0.32403846153846155,0.4123062015503876,0.35,0.3641098484848485,0.3735576923076923,0.37740384615384615,0.3211538461538462,0.34539473684210525,0.33255597014925375,0.3640267175572519,0.35707364341085274,0.33942307692307694,0.3605769230769231
39,0.3490384615384615,0.3143796992481203,0.35620300751879697,0.34205426356589147,0.33557692307692305,0.34327651515151514,0.3416030534351145,0.32259615384615387,0.32251908396946566,0.3456730769230769,0.3466346153846154,0.34446564885496184,0.34398496240601506,0.3310546875,0.37112403100775193,0.34685114503816794,0.3493217054263566,0.34471153846153846,0.3581730769230769,0.3483527131782946,0.32568359375,0.3543269230769231,0.3333333333333333,0.32848837209302323,0.3425387596899225,0.3403846153846154,0.3638565891472868,0.3610576923076923,0.3451492537313433,0.37596153846153846,0.3026315789473684,0.3264423076923077,0.366412213740458,0.3696705426356589,0.33091085271317827,0.34780534351145037,0.33605769230769234,0.32967557251908397,0.32299618320610685,0.0,0.33624031007751937,0.34521484375,0.3233901515151515,0.35998062015503873,0.34351503759398494,0.3487595419847328,0.3317307692307692,0.32897286821705424,0.35271317829457366,0.3524038461538462,0.36259541984732824,0.34685114503816794,0.3630725190839695,0.3568702290076336,0.34134615384615385,0.325,0.3485576923076923,0.3293269230769231,0.3629807692307692,0.3701550387596899,0.33675373134328357,0.33798076923076925,0.3493217054263566,0.3494318181818182
40,0.35096153846153844,0.3606870229007634,0.3592557251908397,0.36778846153846156,0.30545112781954886,0.374515503875969,0.37404580152671757,0.35877862595419846,0.34541984732824427,0.3473282442748092,0.35865384615384616,0.37548076923076923,0.36579457364341084,0.35625,0.3711832061068702,0.36773255813953487,0.3416353383458647,0.33942307692307694,0.34727443609022557,0.3471153846153846,0.35336538461538464,0.3271780303030303,0.3520992366412214,0.33110687022900764,0.34685114503816794,0.3425572519083969,0.3778846153846154,0.36884469696969696,0.3556201550387597,0.35865384615384616,0.35174418604651164,0.33642578125,0.36259541984732824,0.38883587786259544,0.3439885496183206,0.3663461538461538,0.3524038461538462,0.359375,0.3298872180451128,0.33624031007751937,0.0,0.30677480916030536,0.3411259541984733,0.366412213740458,0.3418560606060606,0.35673076923076924,0.35901162790697677,0.33428030303030304,0.3576923076923077,0.3218984962406015,0.3691860465116279,0.33942307692307694,0.3955152671755725,0.35150375939849626,0.34727443609022557,0.33881578947368424,0.37596153846153846,0.31875,0.33969465648854963,0.35192307692307695,0.37646484375,0.34326923076923077,0.34423076923076923,0.3769230769230769
41,0.3583015267175573,0.3325381679389313,0.32490458015267176,0.3487595419847328,0.3401717557251908,0.3644230769230769,0.3507751937984496,0.3502906976744186,0.30277777777777776,0.3277671755725191,0.32655038759689925,0.34326923076923077,0.345703125,0.3561046511627907,0.32283834586466165,0.3597328244274809,0.32299618320610685,0.299812030075188,0.3449612403100775,0.30113636363636365,0.3456730769230769,0.34619140625,0.333984375,0.3359375,0.3325381679389313,0.3178294573643411,0.3320610687022901,0.3524436090225564,0.3430232558139535,0.3428030303030303,0.3328488372093023,0.3581730769230769,0.35385338345864664,0.3333333333333333,0.31392045454545453,0.3596153846153846,0.3451923076923077,0.3143796992481203,0.32007575757575757,0.34521484375,0.30677480916030536,0.0,0.31536259541984735,0.33221153846153845,0.3720703125,0.365234375,0.31822519083969464,0.2833969465648855,0.33428030303030304,0.3076923076923077,0.3192307692307692,0.31392045454545453,0.3735576923076923,0.31013257575757575,0.35132575757575757,0.3466796875,0.34593023255813954,0.32156488549618323,0.32156488549618323,0.3543269230769231,0.35721153846153847,0.33430232558139533,0.3466346153846154,0.37742248062015504
